tkr,cdate,cp
SPY,1998-08-24,109.25
SPY,1998-08-21,108.5625
SPY,1998-08-20,109.4375
SPY,1998-08-19,110.093697
SPY,1998-08-18,110.375
SPY,1998-08-17,108.375
SPY,1998-08-14,106.125
SPY,1998-08-13,107.375
SPY,1998-08-12,108.6875
SPY,1998-08-11,106.875
SPY,1998-08-10,108.50
SPY,1998-08-07,109.125
SPY,1998-08-06,108.9375
SPY,1998-08-05,108.468697
SPY,1998-08-04,107.00
SPY,1998-08-03,111.3125
SPY,1998-07-31,111.781197
SPY,1998-07-30,114.218697
SPY,1998-07-29,112.531197
SPY,1998-07-28,112.968697
SPY,1998-07-27,114.906197
SPY,1998-07-24,114.093697
SPY,1998-07-23,114.1875
SPY,1998-07-22,116.50
SPY,1998-07-21,116.50
SPY,1998-07-20,118.5625
SPY,1998-07-17,118.5625
SPY,1998-07-16,118.406197
SPY,1998-07-15,117.593697
SPY,1998-07-14,117.8125
SPY,1998-07-13,116.50
SPY,1998-07-10,116.468697
SPY,1998-07-09,115.843697
SPY,1998-07-08,116.625
SPY,1998-07-07,115.781197
SPY,1998-07-06,116.00
SPY,1998-07-02,114.843697
SPY,1998-07-01,114.625
SPY,1998-06-30,113.3125
SPY,1998-06-29,114.093697
SPY,1998-06-26,113.6875
SPY,1998-06-25,113.218697
SPY,1998-06-24,113.406197
SPY,1998-06-23,111.906197
SPY,1998-06-22,110.593697
SPY,1998-06-19,110.0625
SPY,1998-06-18,110.968697
SPY,1998-06-17,111.468697
SPY,1998-06-16,109.1875
SPY,1998-06-15,107.531197
SPY,1998-06-12,110.4375
SPY,1998-06-11,109.406197
SPY,1998-06-10,111.50
SPY,1998-06-09,112.218697
SPY,1998-06-08,111.875
SPY,1998-06-05,112.00
SPY,1998-06-04,109.875
SPY,1998-06-03,107.875
SPY,1998-06-02,109.625
SPY,1998-06-01,109.531197
SPY,1998-05-29,109.031197
SPY,1998-05-28,110.125
SPY,1998-05-27,109.625
SPY,1998-05-26,109.468697
SPY,1998-05-22,111.25
SPY,1998-05-21,111.6875
SPY,1998-05-20,112.406197
SPY,1998-05-19,111.343697
SPY,1998-05-18,110.593697
SPY,1998-05-15,111.031197
SPY,1998-05-14,111.656197
SPY,1998-05-13,112.218697
SPY,1998-05-12,111.9375
SPY,1998-05-11,110.75
SPY,1998-05-08,111.125
SPY,1998-05-07,109.343697
SPY,1998-05-06,110.218697
SPY,1998-05-05,111.531197
SPY,1998-05-04,112.3125
SPY,1998-05-01,112.593697
SPY,1998-04-30,111.343697
SPY,1998-04-29,109.3125
SPY,1998-04-28,108.5625
SPY,1998-04-27,108.718697
SPY,1998-04-24,110.8125
SPY,1998-04-23,112.00
SPY,1998-04-22,113.093697
SPY,1998-04-21,112.781197
SPY,1998-04-20,112.25
SPY,1998-04-17,112.281197
SPY,1998-04-16,110.8125
SPY,1998-04-15,112.125
SPY,1998-04-14,111.8125
SPY,1998-04-13,110.875
SPY,1998-04-09,111.1875
SPY,1998-04-08,110.3125
SPY,1998-04-07,110.9375
SPY,1998-04-06,111.6875
SPY,1998-04-03,112.593697
SPY,1998-04-02,112.031197
SPY,1998-04-01,110.828102
SPY,1998-03-31,109.9375
SPY,1998-03-30,109.5625
SPY,1998-03-27,109.625
SPY,1998-03-26,110.093697
SPY,1998-03-25,110.156197
SPY,1998-03-24,110.5625
SPY,1998-03-23,109.625
SPY,1998-03-20,109.875
SPY,1998-03-19,109.25
SPY,1998-03-18,108.968697
SPY,1998-03-17,108.5625
SPY,1998-03-16,108.25
SPY,1998-03-13,107.093697
SPY,1998-03-12,107.50
SPY,1998-03-11,107.0625
SPY,1998-03-10,106.5625
SPY,1998-03-09,105.5625
SPY,1998-03-06,105.9375
SPY,1998-03-05,103.843697
SPY,1998-03-04,104.8125
SPY,1998-03-03,105.50
SPY,1998-03-02,104.906197
SPY,1998-02-27,105.125
SPY,1998-02-26,105.125
SPY,1998-02-25,104.531197
SPY,1998-02-24,103.25
SPY,1998-02-23,104.0625
SPY,1998-02-20,103.656197
SPY,1998-02-19,102.890602
SPY,1998-02-18,103.4375
SPY,1998-02-17,102.50
SPY,1998-02-13,102.00
SPY,1998-02-12,102.593697
SPY,1998-02-11,102.156197
SPY,1998-02-10,102.25
SPY,1998-02-09,101.281197
SPY,1998-02-06,101.625
SPY,1998-02-05,100.50
SPY,1998-02-04,100.5625
SPY,1998-02-03,100.6875
SPY,1998-02-02,99.9375
SPY,1998-01-30,98.3125
SPY,1998-01-29,98.25
SPY,1998-01-28,97.718697
SPY,1998-01-27,96.843697
SPY,1998-01-26,95.875
SPY,1998-01-23,95.9375
SPY,1998-01-22,96.078102
SPY,1998-01-21,96.9375
SPY,1998-01-20,97.875
SPY,1998-01-16,96.3125
SPY,1998-01-15,94.953102
SPY,1998-01-14,95.75
SPY,1998-01-13,95.3125
SPY,1998-01-12,94.00
SPY,1998-01-09,92.3125
SPY,1998-01-08,95.625
SPY,1998-01-07,96.468697
SPY,1998-01-06,96.218697
SPY,1998-01-05,97.781197
SPY,1998-01-02,97.5625
SPY,1997-12-31,97.0625
SPY,1997-12-30,97.125
SPY,1997-12-29,95.625
SPY,1997-12-26,93.781197
SPY,1997-12-24,93.406197
SPY,1997-12-23,93.6875
SPY,1997-12-22,95.390602
SPY,1997-12-19,94.781197
SPY,1997-12-18,95.875
SPY,1997-12-17,96.8125
SPY,1997-12-16,97.3125
SPY,1997-12-15,96.718697
SPY,1997-12-12,95.75
SPY,1997-12-11,95.5625
SPY,1997-12-10,97.218697
SPY,1997-12-09,98.0625
SPY,1997-12-08,98.656197
SPY,1997-12-05,98.9375
SPY,1997-12-04,97.6875
SPY,1997-12-03,97.781197
SPY,1997-12-02,97.50
SPY,1997-12-01,98.093697
SPY,1997-11-28,95.625
SPY,1997-11-26,95.531197
SPY,1997-11-25,95.25
SPY,1997-11-24,95.00
SPY,1997-11-21,96.75
SPY,1997-11-20,96.093697
SPY,1997-11-19,94.656197
SPY,1997-11-18,94.1875
SPY,1997-11-17,94.781197
SPY,1997-11-14,93.0625
SPY,1997-11-13,91.8125
SPY,1997-11-12,90.50
SPY,1997-11-11,92.406197
SPY,1997-11-10,92.375
SPY,1997-11-07,92.9375
SPY,1997-11-06,93.953102
SPY,1997-11-05,94.3125
SPY,1997-11-04,94.00
SPY,1997-11-03,94.00
SPY,1997-10-31,92.0625
SPY,1997-10-30,89.9375
SPY,1997-10-29,91.968697
SPY,1997-10-28,92.218697
SPY,1997-10-27,87.1875
SPY,1997-10-24,94.00
SPY,1997-10-23,94.9375
SPY,1997-10-22,96.843697
SPY,1997-10-21,97.484299
SPY,1997-10-20,95.625
SPY,1997-10-17,94.281197
SPY,1997-10-16,95.25
SPY,1997-10-15,96.781197
SPY,1997-10-14,97.00
SPY,1997-10-13,96.968697
SPY,1997-10-10,96.875
SPY,1997-10-09,97.156197
SPY,1997-10-08,97.50
SPY,1997-10-07,98.1875
SPY,1997-10-06,97.281197
SPY,1997-10-03,96.640602
SPY,1997-10-02,96.156197
SPY,1997-10-01,95.625
SPY,1997-09-30,94.375
SPY,1997-09-29,95.375
SPY,1997-09-26,94.468697
SPY,1997-09-25,93.6875
SPY,1997-09-24,94.343697
SPY,1997-09-23,95.125
SPY,1997-09-22,95.5625
SPY,1997-09-19,95.031197
SPY,1997-09-18,95.218697
SPY,1997-09-17,94.8125
SPY,1997-09-16,94.8125
SPY,1997-09-15,92.50
SPY,1997-09-12,92.656197
SPY,1997-09-11,91.1875
SPY,1997-09-10,91.656197
SPY,1997-09-09,93.593697
SPY,1997-09-08,93.546799
SPY,1997-09-05,93.140602
SPY,1997-09-04,93.406197
SPY,1997-09-03,92.8125
SPY,1997-09-02,93.3125
SPY,1997-08-29,90.375
SPY,1997-08-28,90.015602
SPY,1997-08-27,91.406197
SPY,1997-08-26,90.859299
SPY,1997-08-25,92.218697
SPY,1997-08-22,92.5625
SPY,1997-08-21,92.593697
SPY,1997-08-20,94.25
SPY,1997-08-19,92.843697
SPY,1997-08-18,91.781197
SPY,1997-08-15,89.781197
SPY,1997-08-14,92.625
SPY,1997-08-13,92.281197
SPY,1997-08-12,92.5625
SPY,1997-08-11,94.0625
SPY,1997-08-08,93.375
SPY,1997-08-07,95.3125
SPY,1997-08-06,96.031197
SPY,1997-08-05,95.25
SPY,1997-08-04,95.1875
SPY,1997-08-01,94.9375
SPY,1997-07-31,95.3125
SPY,1997-07-30,95.406197
SPY,1997-07-29,94.281197
SPY,1997-07-28,93.968697
SPY,1997-07-25,94.031197
SPY,1997-07-24,94.093697
SPY,1997-07-23,93.656197
SPY,1997-07-22,93.734299
SPY,1997-07-21,91.3125
SPY,1997-07-18,91.296799
SPY,1997-07-17,93.281197
SPY,1997-07-16,93.75
SPY,1997-07-15,92.531197
SPY,1997-07-14,92.0625
SPY,1997-07-11,91.781197
SPY,1997-07-10,91.468697
SPY,1997-07-09,91.0625
SPY,1997-07-08,92.078102
SPY,1997-07-07,91.125
SPY,1997-07-03,92.0625
SPY,1997-07-02,90.8125
SPY,1997-07-01,89.343697
SPY,1997-06-30,88.3125
SPY,1997-06-27,88.906197
SPY,1997-06-26,88.5625
SPY,1997-06-25,89.00
SPY,1997-06-24,89.625
SPY,1997-06-23,87.406197
SPY,1997-06-20,89.578102
SPY,1997-06-19,90.234299
SPY,1997-06-18,89.3125
SPY,1997-06-17,89.625
SPY,1997-06-16,89.75
SPY,1997-06-13,89.718697
SPY,1997-06-12,88.968697
SPY,1997-06-11,87.281197
SPY,1997-06-10,87.078102
SPY,1997-06-09,86.8125
SPY,1997-06-06,86.375
SPY,1997-06-05,84.718697
SPY,1997-06-04,84.406197
SPY,1997-06-03,84.50
SPY,1997-06-02,84.781197
SPY,1997-05-30,85.156197
SPY,1997-05-29,84.609299
SPY,1997-05-28,85.109299
SPY,1997-05-27,85.125
SPY,1997-05-23,84.781197
SPY,1997-05-22,84.00
SPY,1997-05-21,84.281197
SPY,1997-05-20,84.468697
SPY,1997-05-19,83.468697
SPY,1997-05-16,83.218697
SPY,1997-05-15,84.375
SPY,1997-05-14,83.8125
SPY,1997-05-13,83.656197
SPY,1997-05-12,84.00
SPY,1997-05-09,82.625
SPY,1997-05-08,82.0625
SPY,1997-05-07,81.50
SPY,1997-05-06,83.3125
SPY,1997-05-05,83.375
SPY,1997-05-02,81.4375
SPY,1997-05-01,80.00
SPY,1997-04-30,80.093697
SPY,1997-04-29,79.718697
SPY,1997-04-28,77.281197
SPY,1997-04-25,76.531197
SPY,1997-04-24,77.421799
SPY,1997-04-23,77.8125
SPY,1997-04-22,77.734299
SPY,1997-04-21,76.0625
SPY,1997-04-18,76.5625
SPY,1997-04-17,76.1875
SPY,1997-04-16,76.50
SPY,1997-04-15,75.625
SPY,1997-04-14,74.359299
SPY,1997-04-11,73.375
SPY,1997-04-10,75.781197
SPY,1997-04-09,76.0625
SPY,1997-04-08,76.6875
SPY,1997-04-07,76.140602
SPY,1997-04-04,75.843697
SPY,1997-04-03,74.906197
SPY,1997-04-02,74.50
SPY,1997-04-01,75.859299
SPY,1997-03-31,75.375
SPY,1997-03-27,77.00
SPY,1997-03-26,79.093697
SPY,1997-03-25,78.75
SPY,1997-03-24,79.531197
SPY,1997-03-21,78.4375
SPY,1997-03-20,78.375
SPY,1997-03-19,78.781197
SPY,1997-03-18,79.046799
SPY,1997-03-17,79.906197
SPY,1997-03-14,79.6875
SPY,1997-03-13,79.281197
SPY,1997-03-12,80.531197
SPY,1997-03-11,81.25
SPY,1997-03-10,81.6875
SPY,1997-03-07,80.843697
SPY,1997-03-06,80.125
SPY,1997-03-05,80.593697
SPY,1997-03-04,79.25
SPY,1997-03-03,79.6875
SPY,1997-02-28,79.156197
SPY,1997-02-27,79.390602
SPY,1997-02-26,80.593697
SPY,1997-02-25,81.390602
SPY,1997-02-24,81.328102
SPY,1997-02-21,80.375
SPY,1997-02-20,80.343697
SPY,1997-02-19,81.328102
SPY,1997-02-18,81.875
SPY,1997-02-14,81.1875
SPY,1997-02-13,81.375
SPY,1997-02-12,80.50
SPY,1997-02-11,79.375
SPY,1997-02-10,78.468697
SPY,1997-02-07,79.218697
SPY,1997-02-06,78.156197
SPY,1997-02-05,77.640602
SPY,1997-02-04,79.125
SPY,1997-02-03,78.640602
SPY,1997-01-31,78.406197
SPY,1997-01-30,78.50
SPY,1997-01-29,77.50
SPY,1997-01-28,76.75
SPY,1997-01-27,76.531197
SPY,1997-01-24,76.75
SPY,1997-01-23,77.75
SPY,1997-01-22,78.843697
SPY,1997-01-21,78.281197
SPY,1997-01-20,77.656197
SPY,1997-01-17,77.5625
SPY,1997-01-16,77.093697
SPY,1997-01-15,76.781197
SPY,1997-01-14,76.968697
SPY,1997-01-13,76.015602
SPY,1997-01-10,76.125
SPY,1997-01-09,75.3125
SPY,1997-01-08,74.6875
SPY,1997-01-07,75.343697
SPY,1997-01-06,74.4375
SPY,1997-01-03,75.093697
SPY,1997-01-02,74.031197
SPY,1996-12-31,73.843697
SPY,1996-12-30,75.218697
SPY,1996-12-27,75.875
SPY,1996-12-26,75.781197
SPY,1996-12-24,75.203102
SPY,1996-12-23,74.656197
SPY,1996-12-20,74.843697
SPY,1996-12-19,75.046799
SPY,1996-12-18,73.531197
SPY,1996-12-17,72.953102
SPY,1996-12-16,72.375
SPY,1996-12-13,73.3125
SPY,1996-12-12,73.125
SPY,1996-12-11,74.359299
SPY,1996-12-10,75.046799
SPY,1996-12-09,75.406197
SPY,1996-12-06,74.3125
SPY,1996-12-05,74.75
SPY,1996-12-04,74.953102
SPY,1996-12-03,74.75
SPY,1996-12-02,76.046799
SPY,1996-11-29,76.015602
SPY,1996-11-27,75.734299
SPY,1996-11-26,75.875
SPY,1996-11-25,76.125
SPY,1996-11-22,75.171799
SPY,1996-11-21,74.593697
SPY,1996-11-20,74.703102
SPY,1996-11-19,74.578102
SPY,1996-11-18,74.046799
SPY,1996-11-15,74.031197
SPY,1996-11-14,73.9375
SPY,1996-11-13,73.453102
SPY,1996-11-12,73.125
SPY,1996-11-11,73.343697
SPY,1996-11-08,73.421799
SPY,1996-11-07,73.015602
SPY,1996-11-06,72.843697
SPY,1996-11-05,71.468697
SPY,1996-11-04,71.0625
SPY,1996-11-01,70.593697
SPY,1996-10-31,70.843697
SPY,1996-10-30,70.171799
SPY,1996-10-29,70.406197
SPY,1996-10-28,69.843697
SPY,1996-10-25,70.3125
SPY,1996-10-24,70.25
SPY,1996-10-23,70.859299
SPY,1996-10-22,70.625
SPY,1996-10-21,71.125
SPY,1996-10-18,71.218697
SPY,1996-10-17,70.843697
SPY,1996-10-16,70.656197
SPY,1996-10-15,70.3125
SPY,1996-10-14,70.406197
SPY,1996-10-11,70.3125
SPY,1996-10-10,69.453102
SPY,1996-10-09,69.593697
SPY,1996-10-08,70.140602
SPY,1996-10-07,70.421799
SPY,1996-10-04,70.343697
SPY,1996-10-03,69.406197
SPY,1996-10-02,69.468697
SPY,1996-10-01,69.00
SPY,1996-09-30,68.625
SPY,1996-09-27,68.6875
SPY,1996-09-26,68.625
SPY,1996-09-25,68.656197
SPY,1996-09-24,68.609299
SPY,1996-09-23,68.625
SPY,1996-09-20,68.640602
SPY,1996-09-19,68.75
SPY,1996-09-18,68.484299
SPY,1996-09-17,68.656197
SPY,1996-09-16,68.8125
SPY,1996-09-13,68.5625
SPY,1996-09-12,67.531197
SPY,1996-09-11,67.0625
SPY,1996-09-10,66.6875
SPY,1996-09-09,66.718697
SPY,1996-09-06,65.9375
SPY,1996-09-05,65.015602
SPY,1996-09-04,65.8125
SPY,1996-09-03,65.75
SPY,1996-08-30,65.328102
SPY,1996-08-29,66.015602
SPY,1996-08-28,66.671799
SPY,1996-08-27,66.781197
SPY,1996-08-26,66.531197
SPY,1996-08-23,66.859299
SPY,1996-08-22,67.218697
SPY,1996-08-21,66.593697
SPY,1996-08-20,66.828102
SPY,1996-08-19,66.875
SPY,1996-08-16,66.843697
SPY,1996-08-15,66.281197
SPY,1996-08-14,66.406197
SPY,1996-08-13,66.171799
SPY,1996-08-12,66.703102
SPY,1996-08-09,66.218697
SPY,1996-08-08,66.4375
SPY,1996-08-07,66.546799
SPY,1996-08-06,66.375
SPY,1996-08-05,66.171799
SPY,1996-08-02,66.5625
SPY,1996-08-01,65.156197
SPY,1996-07-31,64.093697
SPY,1996-07-30,63.625
SPY,1996-07-29,63.015598
SPY,1996-07-26,63.7187
SPY,1996-07-25,63.375
SPY,1996-07-24,62.8125
SPY,1996-07-23,62.6875
SPY,1996-07-22,63.50
SPY,1996-07-19,63.9687
SPY,1996-07-18,64.4375
SPY,1996-07-17,63.5625
SPY,1996-07-16,62.8125
SPY,1996-07-15,62.6562
SPY,1996-07-12,64.5625
SPY,1996-07-11,64.515602
SPY,1996-07-10,65.843697
SPY,1996-07-09,65.578102
SPY,1996-07-08,65.3125
SPY,1996-07-05,65.578102
SPY,1996-07-03,67.296799
SPY,1996-07-02,67.4375
SPY,1996-07-01,67.6875
SPY,1996-06-28,67.109299
SPY,1996-06-27,66.875
SPY,1996-06-26,66.406197
SPY,1996-06-25,66.859299
SPY,1996-06-24,66.9375
SPY,1996-06-21,66.8125
SPY,1996-06-20,66.593697
SPY,1996-06-19,66.640602
SPY,1996-06-18,66.343697
SPY,1996-06-17,66.890602
SPY,1996-06-14,66.9375
SPY,1996-06-13,67.218697
SPY,1996-06-12,67.218697
SPY,1996-06-11,67.343697
SPY,1996-06-10,67.406197
SPY,1996-06-07,67.625
SPY,1996-06-06,67.625
SPY,1996-06-05,68.125
SPY,1996-06-04,67.531197
SPY,1996-06-03,67.0625
SPY,1996-05-31,66.875
SPY,1996-05-30,67.375
SPY,1996-05-29,67.031197
SPY,1996-05-28,67.484299
SPY,1996-05-24,68.171799
SPY,1996-05-23,67.906197
SPY,1996-05-22,68.1875
SPY,1996-05-21,67.546799
SPY,1996-05-20,67.640602
SPY,1996-05-17,67.1875
SPY,1996-05-16,66.828102
SPY,1996-05-15,66.6875
SPY,1996-05-14,66.765602
SPY,1996-05-13,66.359299
SPY,1996-05-10,65.375
SPY,1996-05-09,64.734299
SPY,1996-05-08,64.781197
SPY,1996-05-07,63.984299
SPY,1996-05-06,64.25
SPY,1996-05-03,64.3125
SPY,1996-05-02,64.406197
SPY,1996-05-01,65.531197
SPY,1996-04-30,65.390602
SPY,1996-04-29,65.4375
SPY,1996-04-26,65.4375
SPY,1996-04-25,65.296799
SPY,1996-04-24,65.00
SPY,1996-04-23,65.234299
SPY,1996-04-22,65.031197
SPY,1996-04-19,64.531197
SPY,1996-04-18,64.375
SPY,1996-04-17,64.281197
SPY,1996-04-16,64.4375
SPY,1996-04-15,64.25
SPY,1996-04-12,63.7187
SPY,1996-04-11,62.921799
SPY,1996-04-10,63.00
SPY,1996-04-09,64.140602
SPY,1996-04-08,64.390602
SPY,1996-04-04,65.515602
SPY,1996-04-03,65.5625
SPY,1996-04-02,65.5625
SPY,1996-04-01,65.4375
SPY,1996-03-29,64.6875
SPY,1996-03-28,65.00
SPY,1996-03-27,64.75
SPY,1996-03-26,65.343697
SPY,1996-03-25,65.031197
SPY,1996-03-22,65.156197
SPY,1996-03-21,64.984299
SPY,1996-03-20,65.140602
SPY,1996-03-19,65.218697
SPY,1996-03-18,65.359299
SPY,1996-03-15,64.125
SPY,1996-03-14,64.453102
SPY,1996-03-13,64.171799
SPY,1996-03-12,63.734299
SPY,1996-03-11,64.234299
SPY,1996-03-08,63.50
SPY,1996-03-07,65.625
SPY,1996-03-06,65.296799
SPY,1996-03-05,65.875
SPY,1996-03-04,65.265602
SPY,1996-03-01,64.890602
SPY,1996-02-29,63.875
SPY,1996-02-28,64.50
SPY,1996-02-27,64.796799
SPY,1996-02-26,65.00
SPY,1996-02-23,65.9375
SPY,1996-02-22,66.125
SPY,1996-02-21,65.093697
SPY,1996-02-20,64.296799
SPY,1996-02-16,64.9375
SPY,1996-02-15,65.203102
SPY,1996-02-14,65.609299
SPY,1996-02-13,66.1875
SPY,1996-02-12,66.328102
SPY,1996-02-09,65.828102
SPY,1996-02-08,65.843697
SPY,1996-02-07,65.140602
SPY,1996-02-06,64.765602
SPY,1996-02-05,64.156197
SPY,1996-02-02,63.640598
SPY,1996-02-01,63.9062
SPY,1996-01-31,63.671799
SPY,1996-01-30,63.015598
SPY,1996-01-29,62.484299
SPY,1996-01-26,62.234299
SPY,1996-01-25,61.703098
SPY,1996-01-24,61.921799
SPY,1996-01-23,61.421799
SPY,1996-01-22,61.2812
SPY,1996-01-19,61.265598
SPY,1996-01-18,60.859299
SPY,1996-01-17,60.6562
SPY,1996-01-16,60.8437
SPY,1996-01-15,60.109299
SPY,1996-01-12,60.234299
SPY,1996-01-11,60.328098
SPY,1996-01-10,59.9687
SPY,1996-01-09,60.765598
SPY,1996-01-08,61.828098
SPY,1996-01-05,61.5937
SPY,1996-01-04,61.7187
SPY,1996-01-03,62.3125
SPY,1996-01-02,62.140598
SPY,1995-12-29,61.484299
SPY,1995-12-28,61.4062
SPY,1995-12-27,61.4687
SPY,1995-12-26,61.50
SPY,1995-12-22,61.203098
SPY,1995-12-21,60.984299
SPY,1995-12-20,60.671799
SPY,1995-12-19,61.265598
SPY,1995-12-18,60.625
SPY,1995-12-15,61.8125
SPY,1995-12-14,62.171799
SPY,1995-12-13,62.625
SPY,1995-12-12,62.234299
SPY,1995-12-11,62.421799
SPY,1995-12-08,62.1562
SPY,1995-12-07,61.953098
SPY,1995-12-06,62.2812
SPY,1995-12-05,62.140598
SPY,1995-12-04,61.734299
SPY,1995-12-01,60.984299
SPY,1995-11-30,60.9062
SPY,1995-11-29,61.046799
SPY,1995-11-28,60.984299
SPY,1995-11-27,60.3437
SPY,1995-11-24,60.328098
SPY,1995-11-22,60.171799
SPY,1995-11-21,60.359299
SPY,1995-11-20,59.875
SPY,1995-11-17,60.1875
SPY,1995-11-16,60.00
SPY,1995-11-15,59.671799
SPY,1995-11-14,59.078098
SPY,1995-11-13,59.4687
SPY,1995-11-10,59.5312
SPY,1995-11-09,59.5625
SPY,1995-11-08,59.3437
SPY,1995-11-07,58.8125
SPY,1995-11-06,59.0312
SPY,1995-11-03,59.234299
SPY,1995-11-02,59.1562
SPY,1995-11-01,58.7812
SPY,1995-10-31,58.3125
SPY,1995-10-30,58.5625
SPY,1995-10-27,58.1875
SPY,1995-10-26,57.75
SPY,1995-10-25,58.2812
SPY,1995-10-24,58.765598
SPY,1995-10-23,58.703098
SPY,1995-10-20,58.828098
SPY,1995-10-19,59.1875
SPY,1995-10-18,58.9062
SPY,1995-10-17,58.734299
SPY,1995-10-16,58.3437
SPY,1995-10-13,58.625
SPY,1995-10-12,58.4375
SPY,1995-10-11,58.078098
SPY,1995-10-10,57.890598
SPY,1995-10-09,57.921799
SPY,1995-10-06,58.4062
SPY,1995-10-05,58.359299
SPY,1995-10-04,58.1875
SPY,1995-10-03,58.25
SPY,1995-10-02,58.1875
SPY,1995-09-29,58.484299
SPY,1995-09-28,58.5937
SPY,1995-09-27,58.1562
SPY,1995-09-26,58.203098
SPY,1995-09-25,58.2187
SPY,1995-09-22,58.3125
SPY,1995-09-21,58.296799
SPY,1995-09-20,58.7812
SPY,1995-09-19,58.50
SPY,1995-09-18,58.2187
SPY,1995-09-15,58.4375
SPY,1995-09-14,58.765598
SPY,1995-09-13,58.234299
SPY,1995-09-12,57.9687
SPY,1995-09-11,57.703098
SPY,1995-09-08,57.546799
SPY,1995-09-07,57.328098
SPY,1995-09-06,57.296799
SPY,1995-09-05,57.1875
SPY,1995-09-01,56.6562
SPY,1995-08-31,56.4062
SPY,1995-08-30,56.359299
SPY,1995-08-29,56.234299
SPY,1995-08-28,56.0937
SPY,1995-08-25,56.296799
SPY,1995-08-24,55.984299
SPY,1995-08-23,55.921799
SPY,1995-08-22,56.125
SPY,1995-08-21,56.015598
SPY,1995-08-18,56.171799
SPY,1995-08-17,56.109299
SPY,1995-08-16,56.203098
SPY,1995-08-15,56.046799
SPY,1995-08-14,56.1562
SPY,1995-08-11,55.6562
SPY,1995-08-10,55.9687
SPY,1995-08-09,56.0937
SPY,1995-08-08,56.109299
SPY,1995-08-07,56.109299
SPY,1995-08-04,55.984299
SPY,1995-08-03,55.921799
SPY,1995-08-02,55.9375
SPY,1995-08-01,56.0625
SPY,1995-07-31,56.1562
SPY,1995-07-28,56.296799
SPY,1995-07-27,56.6562
SPY,1995-07-26,56.1875
SPY,1995-07-25,56.234299
SPY,1995-07-24,55.8125
SPY,1995-07-21,55.4062
SPY,1995-07-20,55.4687
SPY,1995-07-19,55.265598
SPY,1995-07-18,55.875
SPY,1995-07-17,56.359299
SPY,1995-07-14,56.046799
SPY,1995-07-13,56.0937
SPY,1995-07-12,56.2187
SPY,1995-07-11,55.5312
SPY,1995-07-10,55.796799
SPY,1995-07-07,55.765598
SPY,1995-07-06,55.515598
SPY,1995-07-05,54.8125
SPY,1995-07-03,54.609299
SPY,1995-06-30,54.4062
SPY,1995-06-29,54.4375
SPY,1995-06-28,54.5312
SPY,1995-06-27,54.25
SPY,1995-06-26,54.359299
SPY,1995-06-23,55.015598
SPY,1995-06-22,55.125
SPY,1995-06-21,54.4062
SPY,1995-06-20,54.4375
SPY,1995-06-19,54.578098
SPY,1995-06-16,53.9687
SPY,1995-06-15,54.125
SPY,1995-06-14,53.890598
SPY,1995-06-13,53.9375
SPY,1995-06-12,53.359299
SPY,1995-06-09,53.0625
SPY,1995-06-08,53.375
SPY,1995-06-07,53.50
SPY,1995-06-06,53.7812
SPY,1995-06-05,53.875
SPY,1995-06-02,53.546799
SPY,1995-06-01,53.50
SPY,1995-05-31,53.640598
SPY,1995-05-30,52.546799
SPY,1995-05-26,52.5625
SPY,1995-05-25,53.171799
SPY,1995-05-24,53.125
SPY,1995-05-23,53.1562
SPY,1995-05-22,52.671799
SPY,1995-05-19,52.0937
SPY,1995-05-18,52.0625
SPY,1995-05-17,52.828098
SPY,1995-05-16,53.0312
SPY,1995-05-15,53.00
SPY,1995-05-12,52.75
SPY,1995-05-11,52.7187
SPY,1995-05-10,52.578098
SPY,1995-05-09,52.515598
SPY,1995-05-08,52.5625
SPY,1995-05-05,52.1875
SPY,1995-05-04,52.25
SPY,1995-05-03,52.2812
SPY,1995-05-02,51.5625
SPY,1995-05-01,51.453098
SPY,1995-04-28,51.5937
SPY,1995-04-27,51.515598
SPY,1995-04-26,51.390598
SPY,1995-04-25,51.3437
SPY,1995-04-24,51.484299
SPY,1995-04-21,50.890598
SPY,1995-04-20,50.640598
SPY,1995-04-19,50.5625
SPY,1995-04-18,50.609299
SPY,1995-04-17,50.7812
SPY,1995-04-13,51.078098
SPY,1995-04-12,50.796799
SPY,1995-04-11,50.625
SPY,1995-04-10,50.796799
SPY,1995-04-07,50.703098
SPY,1995-04-06,50.75
SPY,1995-04-05,50.5625
SPY,1995-04-04,50.5625
SPY,1995-04-03,50.234299
SPY,1995-03-31,50.109299
SPY,1995-03-30,50.3125
SPY,1995-03-29,50.4062
SPY,1995-03-28,50.421799
SPY,1995-03-27,50.421799
SPY,1995-03-24,50.2187
SPY,1995-03-23,49.515598
SPY,1995-03-22,49.484299
SPY,1995-03-21,49.4375
SPY,1995-03-20,49.5625
SPY,1995-03-17,49.5625
SPY,1995-03-16,49.7812
SPY,1995-03-15,49.484299
SPY,1995-03-14,49.578098
SPY,1995-03-13,49.2187
SPY,1995-03-10,49.265598
SPY,1995-03-09,48.546799
SPY,1995-03-08,48.5625
SPY,1995-03-07,48.4375
SPY,1995-03-06,48.8125
SPY,1995-03-03,48.7812
SPY,1995-03-02,48.765598
SPY,1995-03-01,48.703098
SPY,1995-02-28,49.015598
SPY,1995-02-27,48.609299
SPY,1995-02-24,49.00
SPY,1995-02-23,48.875
SPY,1995-02-22,48.796799
